id_auditoria,descripcion,fecha
777,Pedido 777 generado para Cliente 204,2025-10-25 23:38:25.780000000
778,Pedido 778 generado para Cliente 258,2025-10-25 23:38:25.817000000
779,Pedido 779 generado para Cliente 490,2025-10-25 23:38:25.853000000
780,Pedido 780 generado para Cliente 178,2025-10-25 23:38:25.877000000
781,Pedido 781 generado para Cliente 433,2025-10-25 23:38:25.903000000
782,Pedido 782 generado para Cliente 721,2025-10-25 23:38:25.930000000
783,Pedido 783 generado para Cliente 137,2025-10-25 23:38:25.967000000
784,Pedido 784 generado para Cliente 172,2025-10-25 23:38:25.997000000
785,Pedido 785 generado para Cliente 841,2025-10-25 23:38:26.030000000
786,Pedido 786 generado para Cliente 365,2025-10-25 23:38:26.060000000
787,Pedido 787 generado para Cliente 954,2025-10-25 23:38:26.093000000
788,Pedido 788 generado para Cliente 93,2025-10-25 23:38:26.130000000
789,Pedido 789 generado para Cliente 935,2025-10-25 23:38:26.160000000
790,Pedido 790 generado para Cliente 259,2025-10-25 23:38:26.190000000
791,Pedido 791 generado para Cliente 341,2025-10-25 23:38:26.217000000
792,Pedido 792 generado para Cliente 67,2025-10-25 23:38:26.253000000
793,Pedido 793 generado para Cliente 721,2025-10-25 23:38:26.290000000
794,Pedido 794 generado para Cliente 102,2025-10-25 23:38:26.320000000
795,Pedido 795 generado para Cliente 471,2025-10-25 23:38:26.347000000
796,Pedido 796 generado para Cliente 852,2025-10-25 23:38:26.383000000
797,Pedido 797 generado para Cliente 172,2025-10-25 23:38:26.410000000
798,Pedido 798 generado para Cliente 758,2025-10-25 23:38:26.447000000
799,Pedido 799 generado para Cliente 988,2025-10-25 23:38:26.487000000
800,Pedido 800 generado para Cliente 918,2025-10-25 23:38:26.517000000
801,Pedido 801 generado para Cliente 968,2025-10-25 23:38:26.537000000
802,Pedido 802 generado para Cliente 867,2025-10-25 23:38:26.567000000
803,Pedido 803 generado para Cliente 566,2025-10-25 23:38:26.597000000
804,Pedido 804 generado para Cliente 294,2025-10-25 23:38:26.630000000
805,Pedido 805 generado para Cliente 860,2025-10-25 23:38:26.660000000
806,Pedido 806 generado para Cliente 84,2025-10-25 23:38:26.687000000
807,Pedido 807 generado para Cliente 165,2025-10-25 23:38:26.720000000
808,Pedido 808 generado para Cliente 69,2025-10-25 23:38:26.747000000
809,Pedido 809 generado para Cliente 565,2025-10-25 23:38:26.777000000
810,Pedido 810 generado para Cliente 551,2025-10-25 23:38:26.813000000
811,Pedido 811 generado para Cliente 982,2025-10-25 23:38:26.843000000
812,Pedido 812 generado para Cliente 88,2025-10-25 23:38:26.867000000
813,Pedido 813 generado para Cliente 354,2025-10-25 23:38:26.890000000
814,Pedido 814 generado para Cliente 750,2025-10-25 23:38:26.927000000
815,Pedido 815 generado para Cliente 706,2025-10-25 23:38:26.957000000
816,Pedido 816 generado para Cliente 413,2025-10-25 23:38:26.987000000
817,Pedido 817 generado para Cliente 758,2025-10-25 23:38:27.027000000
818,Pedido 818 generado para Cliente 507,2025-10-25 23:38:27.060000000
819,Pedido 819 generado para Cliente 704,2025-10-25 23:38:27.100000000
820,Pedido 820 generado para Cliente 807,2025-10-25 23:38:27.147000000
821,Pedido 821 generado para Cliente 531,2025-10-25 23:38:27.170000000
822,Pedido 822 generado para Cliente 461,2025-10-25 23:38:27.200000000
823,Pedido 823 generado para Cliente 525,2025-10-25 23:38:27.250000000
824,Pedido 824 generado para Cliente 990,2025-10-25 23:38:27.300000000
825,Pedido 825 generado para Cliente 467,2025-10-25 23:38:27.333000000
826,Pedido 826 generado para Cliente 546,2025-10-25 23:38:27.367000000
827,Pedido 827 generado para Cliente 509,2025-10-25 23:38:27.390000000
828,Pedido 828 generado para Cliente 403,2025-10-25 23:38:27.413000000
829,Pedido 829 generado para Cliente 744,2025-10-25 23:38:27.440000000
830,Pedido 830 generado para Cliente 434,2025-10-25 23:38:27.470000000
831,Pedido 831 generado para Cliente 928,2025-10-25 23:38:27.507000000
832,Pedido 832 generado para Cliente 646,2025-10-25 23:38:27.533000000
833,Pedido 833 generado para Cliente 902,2025-10-25 23:38:27.570000000
834,Pedido 834 generado para Cliente 398,2025-10-25 23:38:27.600000000
835,Pedido 835 generado para Cliente 350,2025-10-25 23:38:27.627000000
836,Pedido 836 generado para Cliente 751,2025-10-25 23:38:27.650000000
837,Pedido 837 generado para Cliente 558,2025-10-25 23:38:27.683000000
838,Pedido 838 generado para Cliente 450,2025-10-25 23:38:27.707000000
839,Pedido 839 generado para Cliente 193,2025-10-25 23:38:27.733000000
840,Pedido 840 generado para Cliente 908,2025-10-25 23:38:27.767000000
841,Pedido 841 generado para Cliente 294,2025-10-25 23:38:27.790000000
842,Pedido 842 generado para Cliente 829,2025-10-25 23:38:27.827000000
843,Pedido 843 generado para Cliente 93,2025-10-25 23:38:27.857000000
844,Pedido 844 generado para Cliente 552,2025-10-25 23:38:27.880000000
845,Pedido 845 generado para Cliente 686,2025-10-25 23:38:27.917000000
846,Pedido 846 generado para Cliente 979,2025-10-25 23:38:27.943000000
847,Pedido 847 generado para Cliente 539,2025-10-25 23:38:27.980000000
848,Pedido 848 generado para Cliente 539,2025-10-25 23:38:28.023000000
849,Pedido 849 generado para Cliente 953,2025-10-25 23:38:28.047000000
850,Pedido 850 generado para Cliente 814,2025-10-25 23:38:28.073000000
851,Pedido 851 generado para Cliente 813,2025-10-25 23:38:28.093000000
852,Pedido 852 generado para Cliente 171,2025-10-25 23:38:28.130000000
853,Pedido 853 generado para Cliente 65,2025-10-25 23:38:28.163000000
854,Pedido 854 generado para Cliente 242,2025-10-25 23:38:28.190000000
855,Pedido 855 generado para Cliente 695,2025-10-25 23:38:28.220000000
856,Pedido 856 generado para Cliente 211,2025-10-25 23:38:28.250000000
857,Pedido 857 generado para Cliente 913,2025-10-25 23:38:28.287000000
858,Pedido 858 generado para Cliente 13,2025-10-25 23:38:28.307000000
859,Pedido 859 generado para Cliente 955,2025-10-25 23:38:28.347000000
860,Pedido 860 generado para Cliente 38,2025-10-25 23:38:28.383000000
861,Pedido 861 generado para Cliente 998,2025-10-25 23:38:28.407000000
862,Pedido 862 generado para Cliente 2,2025-10-25 23:38:28.437000000
863,Pedido 863 generado para Cliente 236,2025-10-25 23:38:28.460000000
864,Pedido 864 generado para Cliente 81,2025-10-25 23:38:28.497000000
865,Pedido 865 generado para Cliente 783,2025-10-25 23:38:28.523000000
866,Pedido 866 generado para Cliente 486,2025-10-25 23:38:28.553000000
867,Pedido 867 generado para Cliente 369,2025-10-25 23:38:28.583000000
868,Pedido 868 generado para Cliente 729,2025-10-25 23:38:28.607000000
869,Pedido 869 generado para Cliente 483,2025-10-25 23:38:28.633000000
870,Pedido 870 generado para Cliente 2,2025-10-25 23:38:28.670000000
871,Pedido 871 generado para Cliente 476,2025-10-25 23:38:28.703000000
872,Pedido 872 generado para Cliente 726,2025-10-25 23:38:28.727000000
873,Pedido 873 generado para Cliente 394,2025-10-25 23:38:28.750000000
874,Pedido 874 generado para Cliente 788,2025-10-25 23:38:28.787000000
875,Pedido 875 generado para Cliente 184,2025-10-25 23:38:28.820000000
876,Pedido 876 generado para Cliente 127,2025-10-25 23:38:28.843000000
877,Pedido 877 generado para Cliente 603,2025-10-25 23:38:28.877000000
878,Pedido 878 generado para Cliente 348,2025-10-25 23:38:28.913000000
879,Pedido 879 generado para Cliente 923,2025-10-25 23:38:28.943000000
880,Pedido 880 generado para Cliente 382,2025-10-25 23:38:28.967000000
881,Pedido 881 generado para Cliente 913,2025-10-25 23:38:28.993000000
882,Pedido 882 generado para Cliente 774,2025-10-25 23:38:29.030000000
883,Pedido 883 generado para Cliente 782,2025-10-25 23:38:29.057000000
884,Pedido 884 generado para Cliente 772,2025-10-25 23:38:29.090000000
885,Pedido 885 generado para Cliente 648,2025-10-25 23:38:29.127000000
886,Pedido 886 generado para Cliente 489,2025-10-25 23:38:29.150000000
887,Pedido 887 generado para Cliente 486,2025-10-25 23:38:29.173000000
888,Pedido 888 generado para Cliente 411,2025-10-25 23:38:29.200000000
889,Pedido 889 generado para Cliente 198,2025-10-25 23:38:29.230000000
890,Pedido 890 generado para Cliente 924,2025-10-25 23:38:29.257000000
891,Pedido 891 generado para Cliente 797,2025-10-25 23:38:29.280000000
892,Pedido 892 generado para Cliente 683,2025-10-25 23:38:29.327000000
893,Pedido 893 generado para Cliente 196,2025-10-25 23:38:29.353000000
894,Pedido 894 generado para Cliente 418,2025-10-25 23:38:29.387000000
895,Pedido 895 generado para Cliente 215,2025-10-25 23:38:29.430000000
896,Pedido 896 generado para Cliente 231,2025-10-25 23:38:29.453000000
897,Pedido 897 generado para Cliente 698,2025-10-25 23:38:29.487000000
898,Pedido 898 generado para Cliente 416,2025-10-25 23:38:29.517000000
899,Pedido 899 generado para Cliente 955,2025-10-25 23:38:29.560000000
900,Pedido 900 generado para Cliente 82,2025-10-25 23:38:29.600000000
901,Pedido 901 generado para Cliente 204,2025-10-25 23:38:29.637000000
902,Pedido 902 generado para Cliente 176,2025-10-25 23:38:29.670000000
903,Pedido 903 generado para Cliente 85,2025-10-25 23:38:29.737000000
904,Pedido 904 generado para Cliente 753,2025-10-25 23:38:29.777000000
905,Pedido 905 generado para Cliente 844,2025-10-25 23:38:29.813000000
906,Pedido 906 generado para Cliente 801,2025-10-25 23:38:29.867000000
907,Pedido 907 generado para Cliente 707,2025-10-25 23:38:29.920000000
908,Pedido 908 generado para Cliente 609,2025-10-25 23:38:29.963000000
909,Pedido 909 generado para Cliente 92,2025-10-25 23:38:30.003000000
910,Pedido 910 generado para Cliente 964,2025-10-25 23:38:30.033000000
911,Pedido 911 generado para Cliente 991,2025-10-25 23:38:30.067000000
912,Pedido 912 generado para Cliente 283,2025-10-25 23:38:30.090000000
913,Pedido 913 generado para Cliente 994,2025-10-25 23:38:30.120000000
914,Pedido 914 generado para Cliente 516,2025-10-25 23:38:30.157000000
915,Pedido 915 generado para Cliente 732,2025-10-25 23:38:30.193000000
916,Pedido 916 generado para Cliente 100,2025-10-25 23:38:30.233000000
917,Pedido 917 generado para Cliente 824,2025-10-25 23:38:30.270000000
918,Pedido 918 generado para Cliente 795,2025-10-25 23:38:30.303000000
919,Pedido 919 generado para Cliente 359,2025-10-25 23:38:30.343000000
920,Pedido 920 generado para Cliente 747,2025-10-25 23:38:30.380000000
921,Pedido 921 generado para Cliente 169,2025-10-25 23:38:30.413000000
922,Pedido 922 generado para Cliente 302,2025-10-25 23:38:30.437000000
923,Pedido 923 generado para Cliente 880,2025-10-25 23:38:30.473000000
924,Pedido 924 generado para Cliente 670,2025-10-25 23:38:30.503000000
925,Pedido 925 generado para Cliente 264,2025-10-25 23:38:30.530000000
926,Pedido 926 generado para Cliente 193,2025-10-25 23:38:30.563000000
927,Pedido 927 generado para Cliente 700,2025-10-25 23:38:30.597000000
928,Pedido 928 generado para Cliente 892,2025-10-25 23:38:30.640000000
929,Pedido 929 generado para Cliente 26,2025-10-25 23:38:30.667000000
930,Pedido 930 generado para Cliente 96,2025-10-25 23:38:30.690000000
931,Pedido 931 generado para Cliente 187,2025-10-25 23:38:30.727000000
932,Pedido 932 generado para Cliente 596,2025-10-25 23:38:30.767000000
933,Pedido 933 generado para Cliente 996,2025-10-25 23:38:30.807000000
934,Pedido 934 generado para Cliente 435,2025-10-25 23:38:30.833000000
935,Pedido 935 generado para Cliente 757,2025-10-25 23:38:30.863000000
936,Pedido 936 generado para Cliente 451,2025-10-25 23:38:30.903000000
937,Pedido 937 generado para Cliente 584,2025-10-25 23:38:30.927000000
938,Pedido 938 generado para Cliente 816,2025-10-25 23:38:30.970000000
939,Pedido 939 generado para Cliente 956,2025-10-25 23:38:31.010000000
940,Pedido 940 generado para Cliente 139,2025-10-25 23:38:31.040000000
941,Pedido 941 generado para Cliente 533,2025-10-25 23:38:31.073000000
942,Pedido 942 generado para Cliente 458,2025-10-25 23:38:31.107000000
943,Pedido 943 generado para Cliente 133,2025-10-25 23:38:31.140000000
944,Pedido 944 generado para Cliente 743,2025-10-25 23:38:31.170000000
945,Pedido 945 generado para Cliente 914,2025-10-25 23:38:31.197000000
946,Pedido 946 generado para Cliente 934,2025-10-25 23:38:31.230000000
947,Pedido 947 generado para Cliente 474,2025-10-25 23:38:31.270000000
948,Pedido 948 generado para Cliente 165,2025-10-25 23:38:31.303000000
949,Pedido 949 generado para Cliente 118,2025-10-25 23:38:31.337000000
950,Pedido 950 generado para Cliente 877,2025-10-25 23:38:31.360000000
951,Pedido 951 generado para Cliente 802,2025-10-25 23:38:31.397000000
952,Pedido 952 generado para Cliente 416,2025-10-25 23:38:31.440000000
953,Pedido 953 generado para Cliente 169,2025-10-25 23:38:31.477000000
954,Pedido 954 generado para Cliente 744,2025-10-25 23:38:31.520000000
955,Pedido 955 generado para Cliente 20,2025-10-25 23:38:31.580000000
956,Pedido 956 generado para Cliente 685,2025-10-25 23:38:31.620000000
957,Pedido 957 generado para Cliente 109,2025-10-25 23:38:31.667000000
958,Pedido 958 generado para Cliente 201,2025-10-25 23:38:31.770000000
959,Pedido 959 generado para Cliente 252,2025-10-25 23:38:31.830000000
960,Pedido 960 generado para Cliente 322,2025-10-25 23:38:31.893000000
961,Pedido 961 generado para Cliente 666,2025-10-25 23:38:31.970000000
962,Pedido 962 generado para Cliente 263,2025-10-25 23:38:32.050000000
963,Pedido 963 generado para Cliente 758,2025-10-25 23:38:32.130000000
964,Pedido 964 generado para Cliente 93,2025-10-25 23:38:32.163000000
965,Pedido 965 generado para Cliente 994,2025-10-25 23:38:32.197000000
966,Pedido 966 generado para Cliente 457,2025-10-25 23:38:32.217000000
967,Pedido 967 generado para Cliente 766,2025-10-25 23:38:32.247000000
968,Pedido 968 generado para Cliente 956,2025-10-25 23:38:32.280000000
969,Pedido 969 generado para Cliente 282,2025-10-25 23:38:32.303000000
970,Pedido 970 generado para Cliente 6,2025-10-25 23:38:32.343000000
971,Pedido 971 generado para Cliente 743,2025-10-25 23:38:32.383000000
972,Pedido 972 generado para Cliente 697,2025-10-25 23:38:32.410000000
973,Pedido 973 generado para Cliente 567,2025-10-25 23:38:32.437000000
974,Pedido 974 generado para Cliente 90,2025-10-25 23:38:32.477000000
975,Pedido 975 generado para Cliente 738,2025-10-25 23:38:32.517000000
976,Pedido 976 generado para Cliente 474,2025-10-25 23:38:32.557000000
977,Pedido 977 generado para Cliente 368,2025-10-25 23:38:32.580000000
978,Pedido 978 generado para Cliente 690,2025-10-25 23:38:32.610000000
979,Pedido 979 generado para Cliente 131,2025-10-25 23:38:32.633000000
980,Pedido 980 generado para Cliente 742,2025-10-25 23:38:32.667000000
981,Pedido 981 generado para Cliente 707,2025-10-25 23:38:32.700000000
982,Pedido 982 generado para Cliente 212,2025-10-25 23:38:32.737000000
983,Pedido 983 generado para Cliente 853,2025-10-25 23:38:32.767000000
984,Pedido 984 generado para Cliente 232,2025-10-25 23:38:32.810000000
985,Pedido 985 generado para Cliente 606,2025-10-25 23:38:32.850000000
986,Pedido 986 generado para Cliente 43,2025-10-25 23:38:32.887000000
987,Pedido 987 generado para Cliente 347,2025-10-25 23:38:32.917000000
988,Pedido 988 generado para Cliente 758,2025-10-25 23:38:32.957000000
989,Pedido 989 generado para Cliente 492,2025-10-25 23:38:32.987000000
990,Pedido 990 generado para Cliente 872,2025-10-25 23:38:33.033000000
991,Pedido 991 generado para Cliente 256,2025-10-25 23:38:33.073000000
992,Pedido 992 generado para Cliente 135,2025-10-25 23:38:33.100000000
993,Pedido 993 generado para Cliente 549,2025-10-25 23:38:33.147000000
994,Pedido 994 generado para Cliente 428,2025-10-25 23:38:33.177000000
995,Pedido 995 generado para Cliente 595,2025-10-25 23:38:33.240000000
996,Pedido 996 generado para Cliente 29,2025-10-25 23:38:33.273000000
997,Pedido 997 generado para Cliente 877,2025-10-25 23:38:33.320000000
998,Pedido 998 generado para Cliente 6,2025-10-25 23:38:33.350000000
999,Pedido 999 generado para Cliente 281,2025-10-25 23:38:33.377000000
1000,Pedido 1000 generado para Cliente 954,2025-10-25 23:38:33.407000000
